tcu_lengths,tcu_words,tcu_syllables
713.0,4,4
477.0,2,2
2707.0,6,11
3053.0,7,9
3110.0,6,11
439.0,2,2
306.0,1,1
1022.0,1,4
534.0,2,2
2084.0,10,12
3322.0,10,14
11703.0,37,54
9767.0,32,43
7350.0,27,33
3778.0,11,13
1495.0,5,8
5668.0,10,13
540.0,1,1
446.0,1,1
1020.0,5,6
230.0,1,1
6142.0,13,18
633.0,2,2
4023.0,7,11
460.0,1,1
4978.0,11,16
527.0,2,2
2974.0,7,11
477.0,1,1
3083.0,8,12
511.0,2,2
996.0,1,4
255.0,1,1
1566.0,8,13
1741.0,3,5
734.0,4,4
342.0,1,1
650.0,3,4
5317.0,20,29
727.0,2,2
1746.0,8,10
521.0,1,1
2110.0,6,11
2100.0,9,13
181.0,2,4
1135.0,6,6
2946.0,13,16
3047.0,12,16
3920.0,11,18
1497.0,6,6
3013.0,12,20
6170.0,19,24
1211.0,7,8
4427.0,13,17
4194.0,18,21
562.0,1,1
1104.0,2,2
1875.0,5,10
1053.0,5,6
480.0,2,2
1340.0,7,8
1380.0,8,8
2519.0,10,12
4390.0,16,19
2600.0,9,12
930.0,4,6
2377.0,7,11
5183.0,13,20
732.0,2,2
280.0,1,1
3374.0,11,17
831.0,2,2
190.0,1,1
2008.0,6,7
3033.0,7,9
12443.0,35,40
4615.0,17,21
333.0,1,1
436.0,2,2
2431.0,6,11
5151.0,11,19
1920.0,8,11
454.0,2,2
2280.0,14,16
940.0,6,7
1449.0,7,8
4269.0,11,17
491.0,1,1
3580.0,14,21
1770.0,8,10
6607.0,17,20
349.0,1,1
240.0,1,1
519.0,1,1
485.0,1,1
6936.0,17,22
240.0,1,1
1200.0,11,12
1630.0,10,12
820.0,5,6
2486.0,12,17
4643.0,20,27
480.0,3,3
1925.0,7,10
190.0,1,1
553.0,3,3
4199.0,16,17
153.0,1,1
1369.0,4,6
585.0,1,1
1433.0,4,4
281.0,1,1
5370.0,14,19
3815.0,15,17
439.0,1,1
371.0,1,1
1223.0,5,6
630.0,1,1
1895.0,7,11
1350.0,5,7
2572.0,10,10
356.0,1,1
5904.0,21,23
5145.0,14,16
319.0,1,1
1380.0,6,6
2090.0,6,8
645.0,1,1
3805.0,17,19
542.0,1,2
1389.0,4,6
3210.0,9,13
8846.0,27,36
521.0,1,1
3993.0,11,12
2763.0,5,8
16994.0,39,45
3624.0,9,13
1321.0,4,5
370.0,1,1
950.0,5,6
1240.0,5,7
455.0,1,1
35699.0,25,31
330.0,1,1
378.0,1,1
6684.0,18,25
2877.0,7,10
3667.0,12,18
9738.0,12,17
1900.0,6,7
2690.0,14,19
846.0,2,3
6612.0,11,18
782.0,2,3
4220.0,6,10
490.0,1,1
2957.0,9,10
534.0,1,1
436.0,1,1
1462.0,5,7
4145.0,14,16
2545.0,6,9
2000.0,6,7
1054.0,3,3
6757.0,13,17
6049.0,9,11
6593.0,13,18
506.0,1,1
447.0,2,2
944.0,2,2
4486.0,5,8
290.0,1,1
1031.0,5,8
2610.0,10,14
1780.0,8,9
2580.0,9,10
10868.0,33,38
752.0,1,1
2230.0,6,9
2120.0,10,12
2230.0,6,7
1317.0,7,9
144.0,1,1
413.0,1,1
557.0,2,2
1863.0,7,9
3947.0,15,17
471.0,1,1
1320.0,7,7
3537.0,12,16
378.0,1,1
2560.0,6,7
1386.0,6,7
1437.0,9,11
930.0,5,5
570.0,1,1
700.0,1,1
962.0,4,6
1615.0,5,7
6881.0,16,24
1540.0,7,7
5464.0,21,25
5193.0,15,16
879.0,4,6
882.0,2,5
3257.0,6,10
459.0,2,2
962.0,5,6
1690.0,9,16
490.0,4,5
339.0,1,1
180.0,1,1
1310.0,8,10
804.0,4,5
250.0,1,1
6900.0,25,35
2150.0,9,11
2839.0,7,9
3697.0,13,18
530.0,1,1
2611.0,8,10
2576.0,11,12
150.0,1,1
2054.0,7,8
200.0,1,1
1362.0,5,5
502.0,1,1
2492.0,8,9
2617.0,10,11
780.0,5,5
1078.0,5,6
733.0,1,1
631.0,1,1
290.0,3,3
1079.0,3,5
1039.0,4,4
4515.0,10,13
320.0,1,1
1878.0,7,9
1462.0,7,8
2054.0,9,13
1302.0,5,7
791.0,1,4
220.0,1,1
7279.0,26,27
1032.0,6,6
1141.0,6,6
567.0,3,3
7914.0,29,32
4092.0,9,9
3472.0,8,9
432.0,2,2
4604.0,3,3
2460.0,5,5
1936.0,5,5
3760.0,21,27
2691.0,11,13
540.0,2,2
705.0,2,5
439.0,1,1
3805.0,13,22
4485.0,11,18
1742.0,9,12
489.0,1,1
2360.0,8,8
670.0,3,4
2724.0,13,18
1760.0,8,10
5310.0,9,12
2813.0,5,7
3805.0,9,15
352.0,1,1
1448.0,6,8
3483.0,8,14
7696.0,19,27
3638.0,12,15
3330.0,8,13
3410.0,7,9
2850.0,7,9
2610.0,8,10
1855.0,10,12
831.0,2,2
542.0,1,1
1475.0,3,3
1567.0,3,4
4691.0,21,30
660.0,3,3
1498.0,2,4
4441.0,12,16
437.0,1,1
379.0,2,2
3820.0,19,22
873.0,5,5
831.0,3,3
395.0,1,1
3923.0,12,16
605.0,1,1
2670.0,14,14
2147.0,6,8
329.0,1,1
373.0,1,1
6626.0,20,31
1080.0,6,7
802.0,3,4
1367.0,2,2
3381.0,10,13
3448.0,12,16
5020.0,15,22
1288.0,5,7
11756.0,22,31
5607.0,13,19
1121.0,3,4
389.0,1,1
60860.0,30,42
375.0,1,1
2473.0,8,11
2893.0,11,11
14843.0,37,49
15851.0,28,43
1494.0,5,7
1077.0,4,5
1941.0,8,8
467.0,2,2
1125.0,4,5
377.0,1,1
2093.0,8,8
4709.0,18,24
256.0,1,1
5788.0,24,29
285.0,1,1
5806.0,17,20
10740.0,23,29
1710.0,8,8
2522.0,8,10
2490.0,8,14
2459.0,7,16
6326.0,28,37
797.0,1,4
5987.0,18,21
1414.0,4,7
1712.0,8,9
1038.0,4,6
1879.0,7,11
1209.0,5,7
569.0,1,2
427.0,2,2
352.0,2,2
2510.0,7,11
5310.0,21,35
5420.0,24,29
555.0,1,1
360.0,1,1
1949.0,5,5
26202.0,73,109
410.0,2,2
850.0,3,3
2829.0,3,3
910.0,6,7
2870.0,6,7
341.0,2,2
1100.0,3,4
1220.0,5,6
3120.0,6,6
510.0,2,2
6802.0,25,31
247.0,2,2
3394.0,11,15
329.0,2,2
6130.0,25,29
930.0,5,7
9926.0,34,38
438.0,1,1
695.0,1,3
1230.0,4,5
560.0,3,3
8783.0,33,40
398.0,2,2
646.0,5,6
230.0,1,1
2878.0,8,14
247.0,1,1
620.0,1,1
430.0,2,2
1607.0,3,3
11368.0,36,45
2480.0,14,17
592.0,2,2
760.0,1,3
3660.0,12,17
1960.0,9,11
2111.0,8,10
6183.0,19,24
280.0,1,1
600.0,4,4
2240.0,6,12
380.0,2,2
1613.0,7,9
390.0,1,1
310.0,2,2
260.0,1,1
550.0,2,2
446.0,2,2
505.0,1,1
1520.0,5,7
360.0,2,2
570.0,2,2
1190.0,6,10
2580.0,10,16
380.0,2,2
2615.0,4,6
510.0,1,1
3620.0,14,19
681.0,3,3
1530.0,6,9
2510.0,8,10
3197.0,8,12
353.0,1,1
1277.0,5,6
4765.0,22,26
1660.0,6,7
3575.0,14,16
1099.0,3,4
1950.0,8,11
2960.0,12,17
3471.0,12,14
870.0,4,6
300.0,1,1
886.0,5,5
2904.0,12,20
5300.0,19,26
374.0,1,1
340.0,1,1
725.0,2,2
5389.0,14,22
495.0,1,1
2340.0,6,8
1180.0,3,6
1260.0,6,6
1004.0,3,3
1750.0,10,12
2040.0,12,13
530.0,2,2
2090.0,9,12
4450.0,12,17
16338.0,55,66
552.0,2,2
463.0,2,2
505.0,1,1
6964.0,20,24
621.0,1,1
358.0,2,2
1037.0,5,5
385.0,3,3
2070.0,10,14
260.0,1,1
1760.0,8,10
1380.0,7,8
486.0,1,1
1890.0,9,10
396.0,2,2
160.0,2,2
2541.0,8,8
1550.0,6,6
10120.0,31,41
7156.0,17,22
838.0,3,3
538.0,1,1
4534.0,17,23
4716.0,11,19
490.0,2,2
3518.0,11,14
709.0,2,2
3190.0,14,17
2271.0,10,14
619.0,1,1
1560.0,6,10
1620.0,6,8
396.0,2,2
7796.0,29,40
436.0,1,1
700.0,2,4
1570.0,8,8
490.0,2,2
1018.0,3,3
1720.0,10,11
380.0,1,1
392.0,1,1
607.0,2,2
390.0,1,1
2690.0,15,18
1510.0,5,7
1535.0,4,4
932.0,7,9
743.0,5,6
2366.0,9,12
1763.0,8,11
930.0,2,4
1010.0,5,6
1790.0,7,8
1290.0,4,10
770.0,2,3
1200.0,7,8
400.0,1,1
670.0,4,5
1850.0,9,10
12653.0,46,63
4880.0,10,11
440.0,2,2
400.0,2,2
270.0,1,2
2940.0,9,9
860.0,2,3
3973.0,10,17
380.0,2,2
320.0,1,1
1100.0,6,7
2296.0,9,13
5548.0,15,19
693.0,1,1
710.0,3,4
1660.0,4,8
410.0,2,3
670.0,2,2
1200.0,6,7
477.0,1,1
930.0,2,4
6033.0,16,25
1427.0,6,7
2360.0,6,10
1430.0,6,6
1906.0,4,8
450.0,1,1
480.0,1,1
330.0,1,1
2050.0,8,14
550.0,2,3
398.0,2,2
3655.0,3,3
2421.0,8,8
4371.0,17,18
3330.0,15,16
940.0,4,4
1511.0,6,7
480.0,1,1
2470.0,12,17
8615.0,29,41
6520.0,16,23
460.0,1,1
632.0,2,2
194.0,1,1
1410.0,5,5
5672.0,19,26
9196.0,5,5
2710.0,15,17
320.0,2,2
3150.0,13,15
710.0,5,5
631.0,1,3
2140.0,11,11
9937.0,28,39
512.0,2,2
14344.0,46,61
19774.0,22,25
430.0,1,1
4700.0,14,18
9932.0,39,52
1097.0,7,9
505.0,2,2
2996.0,11,13
390.0,1,1
1200.0,4,5
1495.0,8,10
6262.0,20,26
558.0,1,1
2210.0,9,12
389.0,2,2
290.0,1,1
404.0,1,1
430.0,2,2
980.0,5,5
420.0,2,2
322.0,2,2
990.0,6,7
2870.0,14,17
3928.0,15,18
486.0,2,2
990.0,4,5
1602.0,5,6
950.0,4,5
1430.0,7,7
580.0,2,2
6482.0,23,32
236.0,1,1
3157.0,16,20
2830.0,4,6
4030.0,12,18
4453.0,15,15
2430.0,9,12
